PipeID,Age,Diameter,Depth,Slope,Length,Pipe_type,Connection,Pipe_form,Material,Rainfall,Geology,GroundWater Level,Soil_type,Landslide_area,Population,Building_area,Land_cover,Distance_to_road,TrafficVol
157374,16,250,-2.02,-4.44,1.18,Wastewater,Others,S,PVC,149.65,Geology-0,19.74,SoilType-9,No,136,No,LandCover-1,RoadClass-0,0
157375,16,110,-1.12,7.29,16.94,Wastewater,Others,S,PVC,81.19,Geology-2,-11.21,SoilType-5,No,0,No,LandCover-3,RoadClass-1,0
157376,16,110,-1.14,-17.43,0.97,Wastewater,Others,S,PVC,81.2,Geology-2,-11.2,SoilType-5,No,0,No,LandCover-2,RoadClass-2,0
157379,16,110,-1.03,6.81,14.93,Stormwater,Others,S,PVC,81.19,Geology-2,-11.21,SoilType-5,No,0,No,LandCover-3,RoadClass-2,0
157380,16,250,-2.44,6.11,0.98,Wastewater,Others,S,PVC,149.67,Geology-0,19.75,SoilType-9,No,136,No,LandCover-1,RoadClass-0,0
157381,66,225,-2.56,2.84,1.9,Combined,MUF,S,BET,149.67,Geology-0,19.75,SoilType-9,No,136,No,LandCover-1,RoadClass-0,0
157382,16,160,-0.7,-1.45,19.88,Stormwater,Others,S,PVC,78.12,Geology-2,-8.38,SoilType-2,Yes,445,No,LandCover-2,RoadClass-0,0
157387,16,200,-1.33,0.94,63.73,Stormwater,Others,S,PVC,120.22,Geology-2,17.42,SoilType-0,No,87,No,LandCover-2,RoadClass-0,0
157388,16,160,-1.41,9.32,2.43,Stormwater,Others,S,PVC,120.16,Geology-2,17.41,SoilType-0,No,87,No,LandCover-1,RoadClass-0,0
157389,16,200,-1.48,1.05,67.63,Wastewater,Others,S,PVC,120.23,Geology-2,17.42,SoilType-0,No,87,No,LandCover-2,RoadClass-0,0
157392,21,110,-5.04,0,1.57,Wastewater,Others,S,PVC,121.06,Geology-2,17.79,SoilType-4,No,204,No,LandCover-2,RoadClass-3,0
157395,16,160,-1.76,8.96,5.84,Stormwater,Others,S,PVC,79.51,Geology-2,-12.58,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
157396,16,110,-2.05,3.42,17.66,Wastewater,Others,S,PVC,79.48,Geology-2,-12.61,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
157397,16,200,-0.73,3.44,39.1,Stormwater,Others,S,PPP,127.66,Geology-2,23.05,SoilType-2,No,242,No,LandCover-1,RoadClass-0,6690
157398,16,200,-3.14,1.57,62.72,Wastewater,Others,S,PVC,125.39,Geology-0,18.49,SoilType-9,No,82,No,LandCover-2,RoadClass-3,0
157399,16,400,-3.14,1.6,60.84,Stormwater,Others,S,PPP,125.39,Geology-0,18.49,SoilType-9,No,82,No,LandCover-2,RoadClass-3,0
157400,16,160,-2.47,0,0.25,Stormwater,Others,S,PVC,125.32,Geology-0,18.48,SoilType-9,No,82,No,LandCover-2,RoadClass-3,0
157402,16,200,-0.69,3.41,19.27,Stormwater,Others,S,PVC,75.89,Geology-2,-10.94,SoilType-2,Yes,445,No,LandCover-2,RoadClass-0,0
157403,16,250,-1.62,-3.59,5.42,Wastewater,Others,S,PVC,51.3,Geology-2,-38.68,SoilType-2,No,0,No,LandCover-1,RoadClass-1,0
157404,16,315,-4.27,11.63,17.27,Wastewater,Others,S,Others,50.83,Geology-2,-39.19,SoilType-2,No,175,No,LandCover-1,RoadClass-0,0
157406,16,160,-2.54,9.18,3.08,Wastewater,Others,S,PVC,149.68,Geology-0,19.77,SoilType-9,No,136,No,LandCover-1,RoadClass-0,0
157407,66,110,-3.29,0,0.06,Wastewater,Others,S,PVC,125.46,Geology-0,18.5,SoilType-9,No,82,No,LandCover-2,RoadClass-3,0
157408,16,160,-3.22,9.79,0.24,Stormwater,Others,S,PVC,125.46,Geology-0,18.5,SoilType-9,No,82,No,LandCover-2,RoadClass-3,0
157413,16,160,-0.93,5.53,4.7,Stormwater,Others,S,PPP,63.05,Geology-2,-25.64,SoilType-2,No,87,No,LandCover-1,RoadClass-3,0
157414,16,160,-1.03,-16.47,3.69,Stormwater,Others,S,PVC,120.22,Geology-2,17.42,SoilType-0,No,87,No,LandCover-2,RoadClass-1,0
157415,16,160,-1.45,12.78,1.7,Stormwater,Others,S,PVC,120.2,Geology-2,17.42,SoilType-0,No,87,No,LandCover-4,RoadClass-1,0
157418,16,160,-1.58,-13.2,4.78,Stormwater,Others,S,PVC,79.4,Geology-2,-12.68,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
157421,16,315,-1.85,1.52,30.88,Stormwater,Others,S,PVC,79.27,Geology-2,-12.8,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
157422,16,200,-2.22,0.99,0.77,Wastewater,Others,S,PVC,79.32,Geology-2,-12.75,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
157423,16,110,-1.76,16.7,3.7,Wastewater,Others,S,PVC,79.35,Geology-2,-12.72,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
157425,16,160,-2.54,6.79,1.68,Stormwater,Others,S,PVC,149.68,Geology-0,19.77,SoilType-9,No,136,No,LandCover-1,RoadClass-0,0
157427,72,400,-1.76,6.23,22.63,Stormwater,MUF,S,BET,126.48,Geology-0,22.36,SoilType-9,No,242,No,LandCover-1,RoadClass-1,0
157440,16,200,-1.69,2.38,1.35,Stormwater,Others,S,PVC,127.77,Geology-2,18.5,SoilType-9,No,196,No,LandCover-1,RoadClass-0,8700
157441,16,200,-1.89,12.19,3.65,Stormwater,Others,S,PVC,127.77,Geology-2,18.5,SoilType-6,No,97,No,LandCover-1,RoadClass-0,8700
157442,16,250,-1.89,-18.95,1.02,Wastewater,Others,S,PVC,127.77,Geology-2,18.5,SoilType-6,No,97,No,LandCover-1,RoadClass-0,8700
157443,70,225,-1.02,5.01,38.1,Combined,MUF,S,BET,127.77,Geology-2,18.48,SoilType-9,No,196,No,LandCover-1,RoadClass-0,0
157444,16,200,-1.68,4.72,35.57,Stormwater,Others,S,PVC,152.65,Geology-0,31.02,SoilType-6,No,72,No,LandCover-2,RoadClass-3,0
157445,16,200,-1.63,14.38,16.29,Stormwater,Others,S,PVC,152.69,Geology-0,30.85,SoilType-6,No,72,No,LandCover-2,RoadClass-2,0
157446,16,160,-1.69,-9.13,4.29,Stormwater,Others,S,PVC,152.62,Geology-0,31.18,SoilType-6,No,72,No,LandCover-2,RoadClass-4,0
157447,16,160,-1.64,-10.82,2.42,Stormwater,Others,S,PVC,152.62,Geology-0,31.11,SoilType-6,No,72,No,LandCover-2,RoadClass-4,0
157448,16,160,-1.81,4.73,37.04,Wastewater,Others,S,PVC,152.65,Geology-0,31.02,SoilType-6,No,72,No,LandCover-2,RoadClass-3,0
157449,16,160,-2.05,14.62,15.45,Wastewater,Others,S,PVC,152.69,Geology-0,30.78,SoilType-6,No,72,No,LandCover-4,RoadClass-2,0
157450,16,110,-1.57,4.92,7.61,Wastewater,Others,S,PVC,152.62,Geology-0,31.11,SoilType-6,No,72,No,LandCover-2,RoadClass-4,0
157451,16,110,-1.61,8.98,4.76,Wastewater,Others,S,PVC,152.65,Geology-0,31.02,SoilType-6,No,72,No,LandCover-2,RoadClass-3,0
157459,16,110,-1.89,3.46,2.35,Wastewater,Others,S,PVC,149.71,Geology-0,19.79,SoilType-9,No,136,No,LandCover-1,RoadClass-1,0
157460,16,110,-2.52,10.64,2.59,Wastewater,Others,S,PVC,149.71,Geology-0,19.79,SoilType-9,No,136,No,LandCover-1,RoadClass-0,0
157461,16,110,-2.52,9.77,2.78,Stormwater,Others,S,PVC,149.71,Geology-0,19.79,SoilType-9,No,136,No,LandCover-1,RoadClass-0,0
157462,16,110,-2.02,10.54,2.45,Stormwater,Others,S,PVC,149.71,Geology-0,19.79,SoilType-9,No,136,No,LandCover-1,RoadClass-1,0
157463,17,110,-6.98,-0.15,14.64,Wastewater,MUF,S,PVC,123.2,Geology-2,19.94,SoilType-9,No,166,No,LandCover-1,RoadClass-3,0
157464,61,125,-3.3,-1.61,18.39,Wastewater,MUF,S,BET,123.19,Geology-2,19.94,SoilType-9,No,166,No,LandCover-4,RoadClass-2,0
157465,16,160,-2.33,0.15,45.06,Wastewater,Others,S,PVC,147.47,Geology-0,19.15,SoilType-9,No,87,No,LandCover-2,RoadClass-3,0
157466,16,110,-1.39,0,0.25,Wastewater,Others,S,PVC,147.68,Geology-0,19.21,SoilType-9,No,182,No,LandCover-2,RoadClass-2,0
157467,15,110,-1.3,1.79,2.92,Wastewater,Others,S,PVC,147.68,Geology-0,19.21,SoilType-9,No,182,No,LandCover-2,RoadClass-2,0
157468,16,110,-1.37,0,0.21,Wastewater,Others,S,PVC,147.68,Geology-0,19.21,SoilType-9,No,182,No,LandCover-2,RoadClass-2,0
157469,16,160,-2.04,1.59,50.14,Wastewater,Others,S,PVC,152.56,Geology-0,31.21,SoilType-6,No,72,No,LandCover-2,RoadClass-4,0
157470,16,110,-1.52,6.56,8.34,Wastewater,Others,S,PVC,152.58,Geology-0,31.13,SoilType-6,No,72,No,LandCover-2,RoadClass-4,0
157471,16,110,-1.37,4.58,5.99,Wastewater,Others,S,PVC,152.55,Geology-0,31.15,SoilType-6,No,72,No,LandCover-2,RoadClass-4,0
157472,16,110,-1.31,7.22,3.57,Wastewater,Others,S,PVC,152.51,Geology-0,31.22,SoilType-6,No,72,No,LandCover-2,RoadClass-4,0
157473,16,200,-2.08,1.55,52.75,Stormwater,Others,S,PVC,152.56,Geology-0,31.21,SoilType-6,No,72,No,LandCover-2,RoadClass-4,0
157477,45,110,-4.87,-18.1,8.77,Wastewater,Others,S,Others,152.35,Geology-2,44.15,SoilType-5,No,81,No,LandCover-5,RoadClass-3,0
157482,16,160,-1.54,-17,2.97,Stormwater,Others,S,PVC,152.58,Geology-0,31.2,SoilType-6,No,72,No,LandCover-2,RoadClass-4,0
157483,16,160,-0.93,-16.32,1.47,Stormwater,Others,S,PVC,152.53,Geology-0,31.22,SoilType-6,No,72,No,LandCover-2,RoadClass-4,0
157490,16,125,-0.71,2.62,1.52,Wastewater,Others,S,PVC,127.95,Geology-2,23.23,SoilType-2,No,242,No,LandCover-1,RoadClass-1,6690
157491,16,160,-0.66,1.11,89.14,Wastewater,Others,S,PVC,128.06,Geology-2,23.3,SoilType-2,No,242,No,LandCover-1,RoadClass-0,6690
157492,16,200,-0.68,1.23,89.72,Stormwater,Others,S,PPP,128.06,Geology-2,23.3,SoilType-2,No,242,No,LandCover-1,RoadClass-0,6690
157493,50,110,-1.56,3.78,2.4,Wastewater,Others,S,PVC,142.6,Geology-2,24.19,SoilType-5,No,65,No,LandCover-2,RoadClass-1,0
157495,50,160,-1.66,0.92,4.94,Stormwater,Others,S,PVC,142.63,Geology-2,24.22,SoilType-5,No,65,No,LandCover-2,RoadClass-1,0
157496,50,110,-1.67,2.07,7.14,Wastewater,Others,S,PVC,142.63,Geology-2,24.22,SoilType-5,No,65,No,LandCover-2,RoadClass-0,0
157499,50,110,-1.41,0.81,7.77,Wastewater,Others,S,PVC,142.39,Geology-2,24.1,SoilType-5,No,65,No,LandCover-2,RoadClass-1,0
157502,50,110,-2.16,1.49,4.91,Wastewater,Others,S,PVC,142.25,Geology-2,24.05,SoilType-5,No,65,No,LandCover-2,RoadClass-1,0
157503,50,110,-2.13,0.66,2.36,Stormwater,Others,S,PVC,142.25,Geology-2,24.05,SoilType-5,No,65,No,LandCover-2,RoadClass-1,0
157504,16,110,-1.38,8.36,32.94,Wastewater,Others,S,PVC,150.79,Geology-3,14.6,SoilType-7,No,27,No,LandCover-1,RoadClass-1,0
157505,16,110,-1.37,1.86,2.08,Wastewater,Others,S,PVC,150.79,Geology-3,14.6,SoilType-7,No,27,No,LandCover-1,RoadClass-1,0
157508,16,160,-1.41,-8.49,1.18,Stormwater,Others,S,PVC,150.79,Geology-3,14.59,SoilType-7,No,27,No,LandCover-1,RoadClass-1,0
157509,16,160,-1.37,-8.27,32.44,Stormwater,Others,S,PVC,150.79,Geology-3,14.6,SoilType-7,No,27,No,LandCover-1,RoadClass-1,0
157510,16,160,-2.62,0,0.46,Stormwater,Others,S,PVC,150.82,Geology-3,14.67,SoilType-7,No,27,No,LandCover-1,RoadClass-1,0
157511,16,160,-2.62,0,0.38,Stormwater,Others,S,PVC,150.82,Geology-3,14.67,SoilType-7,No,27,No,LandCover-1,RoadClass-1,0
157520,51,110,-1.11,-1.26,23.29,Wastewater,Others,S,PVC,82.92,Geology-2,-7.66,SoilType-5,No,125,No,LandCover-1,RoadClass-1,0
157522,22,110,-1.97,-2.99,2.39,Wastewater,Others,S,PVC,151.97,Geology-2,57.93,SoilType-3,No,190,No,LandCover-2,RoadClass-0,0
157527,16,160,-1.98,1.63,11.79,Wastewater,Others,S,PVC,153.34,Geology-0,15.04,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
157529,16,200,-1.86,0.74,49.72,Stormwater,Others,S,PVC,153.37,Geology-0,14.92,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
157531,17,110,-0.77,-0.88,13.45,Wastewater,Others,S,PVC,123.74,Geology-0,18.13,SoilType-4,No,123,No,LandCover-2,RoadClass-1,0
157532,17,110,-0.65,-0.77,12.06,Wastewater,Others,S,PVC,123.74,Geology-0,18.13,SoilType-4,No,123,No,LandCover-2,RoadClass-2,0
157533,17,110,-0.59,0.13,1.63,Wastewater,Others,S,PVC,123.74,Geology-0,18.12,SoilType-4,No,123,No,LandCover-2,RoadClass-3,0
157534,17,110,-0.67,0.48,1.63,Wastewater,Others,S,PVC,123.74,Geology-0,18.13,SoilType-4,No,123,No,LandCover-2,RoadClass-2,0
157535,16,200,-2.73,1.37,27.06,Wastewater,Others,S,PVC,125.56,Geology-0,18.52,SoilType-9,No,30,No,LandCover-2,RoadClass-4,0
157536,13,110,-2.53,2.85,13.29,Stormwater,Others,S,PVC,125.6,Geology-0,18.53,SoilType-9,No,30,No,LandCover-2,RoadClass-4,0
157537,16,400,-2.7,1.94,48.49,Stormwater,Others,S,PPP,125.58,Geology-0,18.51,SoilType-9,No,30,No,LandCover-2,RoadClass-4,0
157539,17,110,-6.26,0.29,16.37,Wastewater,Others,S,PVC,153.01,Geology-0,29.63,SoilType-2,No,65,No,LandCover-1,RoadClass-3,0
157540,17,110,-5.98,0.79,2.61,Wastewater,Others,S,PVC,153.02,Geology-0,29.49,SoilType-2,No,65,No,LandCover-1,RoadClass-3,0
157541,17,110,-5.88,-1.03,3.55,Wastewater,Others,S,PVC,153.02,Geology-0,29.49,SoilType-2,No,65,No,LandCover-1,RoadClass-3,0
157542,17,110,-6.34,0.22,13.57,Wastewater,Others,S,PVC,153.01,Geology-0,29.63,SoilType-2,No,65,No,LandCover-1,RoadClass-3,0
157545,34,110,-2.48,1.56,19.42,Wastewater,Others,S,PVC,151.58,Geology-0,19.03,SoilType-6,No,173,No,LandCover-2,RoadClass-0,0
157546,34,110,-3.47,2.71,0.5,Wastewater,Others,S,PVC,151.6,Geology-0,19.09,SoilType-6,No,173,Yes,LandCover-2,RoadClass-2,0
157549,34,110,-1.77,3.41,13.69,Wastewater,Others,S,PVC,151.51,Geology-0,18.72,SoilType-6,No,173,No,LandCover-2,RoadClass-0,0
157552,34,110,-1.21,0.06,12.96,Wastewater,Others,S,PVC,151.6,Geology-0,18.8,SoilType-5,No,173,No,LandCover-2,RoadClass-1,0
157553,33,110,-1.64,2.47,5.96,Wastewater,Others,S,PVC,151.65,Geology-0,18.8,SoilType-5,No,193,No,LandCover-2,RoadClass-0,0
157554,33,110,-1.39,-0.05,5.45,Stormwater,Others,S,PVC,151.65,Geology-0,18.8,SoilType-5,No,193,No,LandCover-2,RoadClass-0,0
157558,33,110,-1.28,3.08,5.28,Wastewater,Others,S,PVC,151.66,Geology-0,18.83,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157559,33,110,-1.68,1.01,6.29,Stormwater,Others,S,PVC,151.66,Geology-0,18.73,SoilType-5,No,193,No,LandCover-2,RoadClass-0,0
157560,33,110,-1.71,4.36,11.54,Wastewater,Others,S,PVC,151.67,Geology-0,18.76,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157562,33,110,-1.85,-2.06,4.2,Stormwater,Others,S,PVC,151.55,Geology-0,18.42,SoilType-5,No,193,No,LandCover-2,RoadClass-0,0
157563,33,110,-1.79,0.52,9.83,Wastewater,Others,S,PVC,151.54,Geology-0,18.39,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157566,33,110,-1.8,2.31,7.66,Wastewater,Others,S,PVC,151.55,Geology-0,18.46,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157567,33,110,-2.05,1.37,10.7,Wastewater,Others,S,PVC,151.6,Geology-0,18.56,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157568,33,110,-1.9,-0.59,7.4,Stormwater,Others,S,PVC,151.65,Geology-0,18.63,SoilType-5,No,193,No,LandCover-2,RoadClass-0,0
157570,33,110,-1.58,-0.14,3.77,Stormwater,Others,S,PVC,151.6,Geology-0,18.56,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157572,33,110,-1.72,0.93,12.69,Wastewater,Others,S,PVC,151.65,Geology-0,18.63,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157573,33,110,-1.78,-0.33,8.58,Wastewater,Others,S,PVC,151.6,Geology-0,18.46,SoilType-5,No,193,No,LandCover-2,RoadClass-0,0
157575,33,110,-2.29,3.71,24.47,Wastewater,Others,S,Others,151.49,Geology-0,18.5,SoilType-4,No,193,No,LandCover-2,RoadClass-2,0
157576,33,110,-2.29,1.73,3.03,Wastewater,Others,S,Others,151.49,Geology-0,18.5,SoilType-4,No,173,No,LandCover-2,RoadClass-2,0
157579,16,200,-0.88,1.17,39,Stormwater,Others,S,PPP,127.89,Geology-2,18.5,SoilType-9,No,141,No,LandCover-2,RoadClass-2,0
157581,33,110,-2.81,-0.54,37.93,Wastewater,Others,S,PVC,151.76,Geology-0,19.05,SoilType-6,No,193,No,LandCover-2,RoadClass-2,0
157582,33,110,-1.32,-1.42,11.58,Stormwater,Others,S,PVC,151.74,Geology-0,18.96,SoilType-6,No,193,No,LandCover-2,RoadClass-0,0
157583,16,160,-0.88,0.16,1.49,Stormwater,Others,S,PPP,127.83,Geology-2,18.49,SoilType-9,No,196,No,LandCover-4,RoadClass-1,0
157584,33,110,-2.49,0.42,11.87,Wastewater,Others,S,PVC,151.51,Geology-2,18.18,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157585,33,110,-2.7,4.19,8.76,Wastewater,Others,S,PVC,151.52,Geology-2,18.18,SoilType-5,No,193,No,LandCover-2,RoadClass-2,0
157587,16,160,-0.88,2.39,1.16,Stormwater,Others,S,PPP,127.94,Geology-2,18.51,SoilType-9,No,141,No,LandCover-2,RoadClass-2,0
157589,33,110,-2.22,-1.57,5.07,Stormwater,Others,S,PVC,151.49,Geology-2,18.11,SoilType-4,No,193,No,LandCover-2,RoadClass-0,0
157592,33,110,-3.15,4.1,38.02,Wastewater,Others,S,PVC,151.45,Geology-2,17.9,SoilType-6,No,193,No,LandCover-2,RoadClass-2,0
157593,33,110,-3.07,3.39,1.76,Wastewater,Others,S,PVC,151.45,Geology-2,17.87,SoilType-6,No,193,No,LandCover-2,RoadClass-2,0
157594,33,110,-2.15,0.01,10.91,Wastewater,Others,S,PVC,151.52,Geology-2,18.05,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157595,33,110,-2.23,4.21,12.29,Wastewater,Others,S,PVC,151.53,Geology-2,18.06,SoilType-6,No,193,No,LandCover-2,RoadClass-2,0
157598,33,110,-2.2,1.21,5.17,Stormwater,Others,S,PVC,151.52,Geology-2,18.05,SoilType-5,No,193,No,LandCover-2,RoadClass-0,0
157600,34,110,-2.31,2.27,46.85,Wastewater,Others,S,PVC,151.25,Geology-2,17.12,SoilType-6,No,166,No,LandCover-2,RoadClass-2,0
157604,34,110,-1.85,4.9,26.21,Wastewater,Others,S,PVC,151.63,Geology-2,18.34,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157605,34,110,-1.86,4.72,21.35,Wastewater,Others,S,PVC,151.66,Geology-2,18.44,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157606,34,110,-1.84,5.89,18.06,Wastewater,Others,S,PVC,151.64,Geology-2,18.31,SoilType-5,No,193,No,LandCover-2,RoadClass-1,0
157607,16,200,-1.41,1.26,56.08,Stormwater,Others,S,PPP,148.22,Geology-2,16.07,SoilType-3,No,24,No,LandCover-1,RoadClass-4,0
157608,16,160,-1.22,1.78,8.62,Stormwater,Others,S,PVC,148.1,Geology-2,15.9,SoilType-3,No,24,No,LandCover-1,RoadClass-4,0
157609,16,110,-1.17,1.79,7.84,Wastewater,Others,S,PVC,148.1,Geology-2,15.9,SoilType-3,No,24,No,LandCover-1,RoadClass-4,0
157610,34,110,-0.44,5.26,18.93,Wastewater,Others,S,PVC,151.73,Geology-2,18.49,SoilType-5,No,193,No,LandCover-2,RoadClass-3,0
157611,34,110,-0.13,-2.11,13.59,Wastewater,Others,S,PVC,151.75,Geology-2,18.58,SoilType-5,No,193,No,LandCover-2,RoadClass-3,0
157612,34,110,-0.25,6.78,10.49,Wastewater,Others,S,PVC,151.73,Geology-2,18.46,SoilType-5,No,193,No,LandCover-2,RoadClass-3,0
157616,34,110,-1.05,5.21,10.54,Wastewater,Others,S,PVC,151.77,Geology-0,18.71,SoilType-5,No,193,No,LandCover-2,RoadClass-3,0
157617,34,110,-1.79,4.85,18.41,Wastewater,Others,S,PVC,151.77,Geology-0,18.74,SoilType-5,No,193,No,LandCover-2,RoadClass-3,0
157620,16,160,-1.34,0.74,48,Wastewater,Others,S,PVC,147.65,Geology-0,19.2,SoilType-9,No,182,No,LandCover-2,RoadClass-2,0
157624,33,110,-2.84,0.11,5.7,Wastewater,Others,S,PVC,151.29,Geology-2,17.31,SoilType-6,No,166,No,LandCover-2,RoadClass-3,0
157625,33,110,-2.16,2.65,5.42,Wastewater,Others,S,PVC,151.25,Geology-2,17.12,SoilType-6,No,166,No,LandCover-2,RoadClass-2,0
157626,33,110,-2.76,0.38,12.76,Wastewater,Others,S,PVC,151.31,Geology-2,17.42,SoilType-4,No,166,No,LandCover-2,RoadClass-3,0
157631,33,110,-2.15,-0.22,12.67,Wastewater,Others,S,PVC,151.24,Geology-2,17.66,SoilType-4,No,166,No,LandCover-2,RoadClass-1,0
157632,33,110,-2.19,0.33,11.76,Wastewater,Others,S,PVC,151.25,Geology-2,17.66,SoilType-4,No,166,No,LandCover-2,RoadClass-1,0
157633,33,110,-2.22,-1.35,9.19,Wastewater,Others,S,PVC,151.26,Geology-2,17.74,SoilType-4,No,166,No,LandCover-2,RoadClass-1,0
157635,16,200,-2.45,1.1,69.58,Stormwater,Others,S,PVC,153.3,Geology-0,15.38,SoilType-3,No,0,No,LandCover-4,RoadClass-0,0
157636,16,160,-2.33,1.23,69.57,Wastewater,Others,S,PVC,153.3,Geology-0,15.38,SoilType-3,No,0,No,LandCover-4,RoadClass-0,0
157637,33,110,-2.08,0.35,12.32,Wastewater,Others,S,PVC,151.25,Geology-2,17.82,SoilType-4,No,166,No,LandCover-2,RoadClass-0,0
157638,33,110,-2.48,0.8,11.65,Wastewater,Others,S,PVC,151.24,Geology-2,17.78,SoilType-4,No,166,No,LandCover-2,RoadClass-1,0
157639,33,110,-1.94,-0.45,12.27,Wastewater,Others,S,PVC,151.25,Geology-2,17.85,SoilType-4,No,166,No,LandCover-2,RoadClass-0,0
157646,33,110,-2.59,1.31,25.94,Wastewater,Others,S,PVC,151.38,Geology-2,18.14,SoilType-4,No,193,No,LandCover-2,RoadClass-2,0
157647,33,110,-3.03,2.41,8.81,Wastewater,Others,S,PVC,151.4,Geology-2,18.14,SoilType-4,No,193,No,LandCover-2,RoadClass-2,0
157648,33,110,-2.97,2.58,15.58,Wastewater,Others,S,PVC,151.41,Geology-2,18.18,SoilType-4,No,193,No,LandCover-2,RoadClass-2,0
157649,16,160,-0.81,0.04,1.36,Stormwater,Others,S,PVC,128.18,Geology-2,23.38,SoilType-2,No,326,No,LandCover-1,RoadClass-0,6690
157650,16,160,-0.78,15.55,0.63,Wastewater,Others,S,PVC,128.31,Geology-2,23.46,SoilType-2,No,326,No,LandCover-1,RoadClass-0,6690
157651,16,125,-0.95,4.07,10.42,Stormwater,Others,S,PVC,128.35,Geology-2,23.48,SoilType-2,No,326,No,LandCover-1,RoadClass-1,0
157654,15,150,-3.83,0.09,33.32,Wastewater,Others,S,Others,128.63,Geology-2,23.54,SoilType-2,No,118,No,LandCover-2,RoadClass-3,0
157655,16,160,-1.46,11.86,8.58,Stormwater,Others,S,PVC,79.2,Geology-2,-12.86,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
157656,16,125,-1.15,3.1,1.42,Stormwater,Others,S,PVC,79.2,Geology-2,-12.86,SoilType-9,No,0,No,LandCover-2,RoadClass-1,0
157657,16,125,-1.14,5.4,3.76,Wastewater,Others,S,PVC,79.2,Geology-2,-12.86,SoilType-9,No,0,No,LandCover-2,RoadClass-0,0
157658,61,160,-2.28,0.44,7.53,Wastewater,Others,S,PVC,133.03,Geology-2,20.66,SoilType-6,No,107,No,LandCover-4,RoadClass-3,0
157667,16,160,-2.12,-11.49,2.63,Stormwater,Others,S,PVC,153.31,Geology-0,15.32,SoilType-3,No,0,No,LandCover-2,RoadClass-0,0
157669,16,160,-2.71,1.5,13.73,Stormwater,Others,S,PVC,153.29,Geology-0,15.39,SoilType-3,No,0,No,LandCover-4,RoadClass-1,0
157671,50,100,-1.42,-7.45,3.04,Stormwater,Others,S,BET,150.94,Geology-0,20.54,SoilType-7,No,0,No,LandCover-1,RoadClass-1,0
157672,40,160,-2.18,0.71,44.18,Wastewater,Others,S,PVC,150.8,Geology-0,20.45,SoilType-7,No,0,No,LandCover-2,RoadClass-3,0
157673,40,160,-1.55,-0.07,20.47,Wastewater,Others,S,PVC,150.9,Geology-0,20.51,SoilType-7,No,0,No,LandCover-1,RoadClass-0,0
157674,40,160,-1.76,0.44,61.88,Stormwater,Others,S,PVC,150.83,Geology-0,20.47,SoilType-7,No,0,No,LandCover-2,RoadClass-3,0
157675,40,160,-1.12,-0.5,12.18,Stormwater,Others,S,PPP,150.94,Geology-0,20.54,SoilType-7,No,0,No,LandCover-4,RoadClass-1,0
157676,61,200,-1.59,-1.86,37.1,Stormwater,Others,S,BET,142.01,Geology-2,19.33,SoilType-5,No,200,No,LandCover-2,RoadClass-0,0
157677,61,200,-0.62,1.6,27.14,Stormwater,Others,S,BET,141.94,Geology-2,19.41,SoilType-5,No,200,No,LandCover-1,RoadClass-0,0
157678,61,100,-0.91,3.2,5.45,Stormwater,Others,S,BET,141.91,Geology-2,19.34,SoilType-5,No,200,No,LandCover-4,RoadClass-0,0
157679,61,100,-1.19,0.71,4.68,Stormwater,Others,S,BET,141.94,Geology-2,19.36,SoilType-5,No,200,No,LandCover-2,RoadClass-0,0
157680,61,100,-0.97,-0.34,2.67,Stormwater,Others,S,BET,141.94,Geology-2,19.46,SoilType-5,No,200,No,LandCover-1,RoadClass-0,0
157681,61,125,-1.82,2.1,19.63,Combined,Others,S,BET,140.49,Geology-2,19.64,SoilType-5,No,153,No,LandCover-4,RoadClass-2,0
157682,61,125,-2.09,-1.05,17.57,Combined,Others,S,BET,140.52,Geology-2,19.64,SoilType-5,No,153,No,LandCover-4,RoadClass-1,0
157684,58,200,-1.74,6.51,39.2,Wastewater,Others,S,BET,122.03,Geology-2,17.86,SoilType-4,No,142,No,LandCover-2,RoadClass-3,0
157685,58,200,-1.06,6.88,34.84,Stormwater,Others,Others,BET,122.03,Geology-2,17.86,SoilType-4,No,142,No,LandCover-2,RoadClass-3,0
