PipeID,Age,Diameter,Depth,Slope,Length,Pipe_type,Connection,Pipe_form,Material,Rainfall,Geology,GroundWater Level,Soil_type,Landslide_area,Population,Building_area,Land_cover,Distance_to_road,TrafficVol,Score
73974,33,200,-1.93,6.34,27.38,Combined,Others,S,PVC,105.92,Geology-2,15.47,SoilType-2,No,542,No,LandCover-1,RoadClass-0,0,4
67755,33,300,-2.08,0.55,33.39,Combined,IM,S,BET,143.74,Geology-0,16.16,SoilType-9,No,55,No,LandCover-4,RoadClass-4,0,2
67758,33,300,-2.3,0.47,44.81,Combined,Others,S,BET,143.82,Geology-0,16.21,SoilType-9,No,55,No,LandCover-2,RoadClass-4,0,93
67805,33,200,-2.31,2.47,59.79,Wastewater,IM,S,BET,143.5,Geology-0,16.07,SoilType-9,No,55,No,LandCover-2,RoadClass-0,0,3
69056,33,400,-2.36,18.52,2.07,Stormwater,IM,S,BET,149.25,Geology-0,9.37,SoilType-7,No,124,No,LandCover-1,RoadClass-0,0,70
53252,33,1000,-2.69,3.66,21.93,Stormwater,MUF,S,BET,141.01,Geology-2,10.89,SoilType-9,No,71,No,LandCover-2,RoadClass-4,0,57
67762,33,200,-3.2,4.39,15.49,Combined,IM,S,PVC,144.13,Geology-0,16.61,SoilType-6,No,90,No,LandCover-4,RoadClass-0,11080,0
67709,33,200,-3.91,5.04,14.86,Wastewater,IM,S,PVC,143.85,Geology-0,16.6,SoilType-5,No,139,No,LandCover-2,RoadClass-0,0,7
68145,33,300,-4.82,9.22,38.2,Stormwater,IM,S,BET,145.56,Geology-0,15.99,SoilType-6,No,20,No,LandCover-4,RoadClass-2,0,0
70646,34,200,-0.69,0.28,56.14,Combined,MUF,S,BET,143.54,Geology-0,15.66,SoilType-7,No,0,No,LandCover-4,RoadClass-2,0,102
56663,34,225,-0.7,3.98,65.23,Wastewater,MUF,S,BET,139.39,Geology-2,24.98,SoilType-5,No,180,No,LandCover-4,RoadClass-2,0,0
56684,34,160,-1.61,1.02,43.18,Wastewater,Others,S,PVC,138.28,Geology-0,25.87,SoilType-5,No,180,No,LandCover-1,RoadClass-0,0,10
2213,34,200,-1.74,1.89,63.51,Stormwater,MUF,S,BET,111.85,Geology-2,15.61,SoilType-5,No,140,No,LandCover-1,RoadClass-1,0,0
158258,34,225,-1.83,2.49,24.63,Stormwater,MUF,S,BET,138.26,Geology-0,26.08,SoilType-5,No,167,No,LandCover-4,RoadClass-0,0,39
56621,34,225,-4.37,7.8,52.76,Wastewater,MUF,S,BET,139.8,Geology-2,24.51,SoilType-4,No,180,No,LandCover-4,RoadClass-1,0,0
68175,34,200,-4.83,7.8,37.12,Stormwater,IM,S,BET,145.54,Geology-0,16.18,SoilType-6,No,20,No,LandCover-4,RoadClass-2,0,2
56691,35,160,-0.24,2.47,33.12,Wastewater,Others,S,PVC,137.59,Geology-0,26.45,SoilType-5,No,207,No,LandCover-1,RoadClass-2,0,9
56692,35,125,-0.97,1.18,23.79,Wastewater,MUF,S,PVC,137.4,Geology-0,26.52,SoilType-5,No,207,No,LandCover-1,RoadClass-0,0,10
56700,35,160,-0.99,0.25,70.65,Wastewater,Others,S,PVC,137.59,Geology-0,25.87,SoilType-5,No,180,No,LandCover-1,RoadClass-0,0,4
56674,35,200,-1.1,0.35,40.75,Wastewater,MUF,S,BET,138.6,Geology-0,25.75,SoilType-5,No,180,No,LandCover-1,RoadClass-2,0,0
74052,35,160,-1.17,-0.06,23.53,Stormwater,Others,S,PVC,105.8,Geology-2,15.48,SoilType-2,No,171,No,LandCover-1,RoadClass-2,0,0
56693,35,160,-1.23,1.32,44.45,Wastewater,Others,S,PVC,137.97,Geology-0,25.93,SoilType-5,No,180,No,LandCover-1,RoadClass-0,0,12
56701,35,300,-1.28,0.62,70.38,Stormwater,MUF,S,BET,137.59,Geology-0,25.87,SoilType-5,No,180,No,LandCover-1,RoadClass-0,0,333
56667,35,200,-1.32,0.79,40.4,Wastewater,MUF,S,BET,138.94,Geology-2,25.4,SoilType-5,No,180,No,LandCover-1,RoadClass-2,0,0
75299,35,600,-1.34,0.17,53.58,Combined,Others,S,PVC,106.2,Geology-2,15.5,SoilType-2,No,376,No,LandCover-1,RoadClass-0,13550,8
56696,35,300,-1.37,-0.73,45.15,Stormwater,MUF,S,BET,137.97,Geology-0,25.87,SoilType-5,No,180,No,LandCover-1,RoadClass-0,0,32
66893,35,250,-1.47,0.4,45.81,Combined,Others,S,PVC,122.79,Geology-2,51.2,SoilType-4,No,19,No,LandCover-2,RoadClass-0,0,0
56680,35,300,-1.58,-2.01,40.2,Stormwater,MUF,S,BET,138.28,Geology-0,25.87,SoilType-5,No,180,No,LandCover-1,RoadClass-0,0,7
56685,35,160,-1.67,2.34,41.06,Wastewater,Others,S,PVC,138.24,Geology-0,26.08,SoilType-5,No,180,No,LandCover-4,RoadClass-1,0,20
66895,35,250,-1.72,0.59,30.96,Combined,Others,S,PVC,122.53,Geology-2,51.52,SoilType-9,No,19,No,LandCover-2,RoadClass-0,0,0
5333,35,700,-1.94,-5.59,12.41,Combined,Others,S,BET,128.17,Geology-2,16.41,SoilType-5,No,236,No,LandCover-2,RoadClass-3,0,20
66889,35,250,-1.99,0.38,47.78,Combined,Others,S,PVC,123.27,Geology-2,49.43,SoilType-4,No,0,No,LandCover-2,RoadClass-0,0,0
56845,35,160,-2,2.07,45.14,Wastewater,Others,S,PVC,137.24,Geology-0,26.04,SoilType-5,No,207,No,LandCover-4,RoadClass-0,0,0
56706,35,200,-2.04,1.94,46.41,Stormwater,MUF,S,BET,137.24,Geology-0,26.04,SoilType-5,No,207,No,LandCover-4,RoadClass-0,0,86
66885,35,250,-2.1,0.08,53.32,Combined,Others,S,PVC,123.88,Geology-2,47.51,SoilType-4,No,19,No,LandCover-2,RoadClass-0,0,0
66543,35,200,-2.17,8.87,17.24,Wastewater,Others,S,PVC,130.57,Geology-2,32.28,SoilType-5,No,130,No,LandCover-2,RoadClass-2,0,0
56711,35,200,-2.24,1.23,25.3,Stormwater,MUF,S,BET,137.18,Geology-0,26.34,SoilType-5,No,207,No,LandCover-2,RoadClass-0,0,180
56709,35,160,-2.27,0.85,23.74,Wastewater,Others,S,PVC,137.18,Geology-0,26.34,SoilType-5,No,207,No,LandCover-2,RoadClass-0,0,9
66900,35,250,-2.28,3.07,35.85,Combined,MUF,S,BET,122.38,Geology-2,51.61,SoilType-9,No,19,No,LandCover-1,RoadClass-0,0,0
73219,35,600,-2.4,0.71,46.96,Combined,Others,S,PVC,105.99,Geology-2,15.49,SoilType-2,No,376,No,LandCover-1,RoadClass-0,13550,0
56708,35,160,-2.64,0.66,30.17,Wastewater,Others,S,PVC,137.07,Geology-0,26.28,SoilType-5,No,207,No,LandCover-1,RoadClass-0,0,20
56705,35,200,-2.66,0.73,30.16,Stormwater,MUF,S,BET,137.07,Geology-0,26.28,SoilType-5,No,207,No,LandCover-1,RoadClass-0,0,1373
75300,35,600,-3.04,-1.14,38.05,Combined,Others,S,PVC,106.09,Geology-2,15.5,SoilType-2,No,376,No,LandCover-1,RoadClass-0,13550,8
63907,35,200,-4.58,7.55,66.74,Wastewater,MUF,S,BET,132.17,Geology-2,22.32,SoilType-5,No,132,No,LandCover-2,RoadClass-3,0,0
62586,35,1000,-5.02,0.07,77.49,Stormwater,MUF,S,BET,132.32,Geology-2,18.77,SoilType-9,No,71,Yes,LandCover-2,RoadClass-2,0,19
66838,36,200,-0.03,-0.67,51.15,Combined,Others,S,PVC,125.46,Geology-2,42.18,SoilType-4,No,79,No,LandCover-2,RoadClass-1,0,2
66937,36,200,-0.46,0.46,46.75,Combined,MUF,S,PVC,127.67,Geology-2,34.96,SoilType-5,No,138,No,LandCover-2,RoadClass-4,0,0
158253,36,200,-0.5,2.38,45.16,Wastewater,Others,S,BET,132.67,Geology-0,20.79,SoilType-5,No,130,No,LandCover-2,RoadClass-0,0,8
66840,36,200,-0.5,0.42,56.01,Combined,Others,S,PVC,125.98,Geology-2,40.14,SoilType-4,No,79,No,LandCover-2,RoadClass-2,0,2
66846,36,200,-0.6,0.34,55.79,Combined,Others,S,PVC,127.04,Geology-2,36.56,SoilType-5,No,138,No,LandCover-2,RoadClass-2,0,0
66839,36,200,-0.89,0.41,31.78,Combined,Others,S,PVC,125.86,Geology-2,41.26,SoilType-4,No,79,No,LandCover-2,RoadClass-2,0,0
63650,36,200,-1.38,1.22,32.01,Wastewater,Others,S,BET,132.64,Geology-0,20.67,SoilType-5,No,130,No,LandCover-2,RoadClass-2,0,429
66834,36,200,-1.51,-1.96,21.24,Combined,Others,S,PVC,124.64,Geology-2,45.06,SoilType-4,No,79,No,LandCover-2,RoadClass-2,0,0
66847,36,200,-1.68,0.49,37.22,Combined,Others,S,PVC,127.32,Geology-2,35.88,SoilType-5,No,138,No,LandCover-2,RoadClass-3,0,0
66671,36,200,-1.78,0.53,46.16,Wastewater,MUF,S,BET,129.46,Geology-2,31.19,SoilType-5,No,6,No,LandCover-2,RoadClass-1,0,4
27900,36,400,-1.79,1.23,23.77,Combined,Others,S,PVC,103.69,Geology-2,15.47,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,0
1742,36,225,-1.8,2.45,12.44,Wastewater,Others,S,BET,122.83,Geology-2,17.8,SoilType-9,No,180,No,LandCover-2,RoadClass-0,0,33
63654,36,150,-1.81,-0.65,31.16,Stormwater,MUF,S,BET,132.64,Geology-0,20.67,SoilType-5,No,130,No,LandCover-2,RoadClass-2,0,35
4931,36,200,-1.83,-0.25,1.67,Combined,Others,S,PVC,127.95,Geology-2,34.72,SoilType-5,No,138,No,LandCover-2,RoadClass-4,0,67
63659,36,250,-1.88,6.33,89.61,Stormwater,Others,S,PVC,132.73,Geology-0,20.63,SoilType-5,No,130,No,LandCover-2,RoadClass-1,0,55
66843,36,200,-1.97,2.02,39.9,Combined,Others,S,PVC,126.22,Geology-2,39.45,SoilType-5,No,79,No,LandCover-2,RoadClass-1,0,132
66581,36,200,-2,0.34,72.18,Wastewater,MUF,S,BET,128.51,Geology-2,33.57,SoilType-5,No,6,No,LandCover-2,RoadClass-0,0,90
57290,36,200,-2.22,-0.51,32.62,Wastewater,MUF,S,BET,144.96,Geology-0,24.27,SoilType-9,No,70,No,LandCover-4,RoadClass-0,0,0
57324,36,200,-2.51,0.87,50.06,Wastewater,MUF,S,BET,145.2,Geology-0,24.03,SoilType-9,No,94,No,LandCover-1,RoadClass-2,0,16
52931,36,200,-2.78,0.55,48.56,Combined,MUF,S,BET,143.49,Geology-0,15.77,SoilType-7,No,55,No,LandCover-1,RoadClass-1,0,58
66650,36,300,-2.81,7.03,53.76,Wastewater,Others,S,BET,128.07,Geology-2,34.58,SoilType-5,No,138,No,LandCover-2,RoadClass-3,0,0
152749,36,200,-3.3,12.8,42.89,Wastewater,MUF,S,BET,145.07,Geology-0,24.42,SoilType-9,No,70,No,LandCover-4,RoadClass-3,0,0
158255,36,225,-3.83,1.58,39.21,Wastewater,MUF,S,BET,132.7,Geology-0,20.79,SoilType-5,No,130,No,LandCover-2,RoadClass-0,0,32
1807,36,200,-4.06,9.02,24.72,Wastewater,Others,S,PVC,122.84,Geology-2,17.82,SoilType-9,No,180,No,LandCover-2,RoadClass-0,0,13
66580,36,200,-4.32,0.78,58.8,Wastewater,MUF,S,BET,128.88,Geology-2,32.65,SoilType-5,No,6,No,LandCover-2,RoadClass-0,0,24
66579,36,200,-6.58,1.22,70.92,Wastewater,MUF,S,BET,129.16,Geology-2,31.86,SoilType-5,No,6,No,LandCover-2,RoadClass-0,0,108
64912,37,200,-0.51,3.86,36.05,Wastewater,MUF,S,BET,134.02,Geology-0,21.45,SoilType-5,No,121,No,LandCover-2,RoadClass-0,0,8
75156,37,200,-0.92,-0.48,22.78,Combined,Others,S,PVC,106.11,Geology-2,15.49,SoilType-2,No,376,No,LandCover-4,RoadClass-0,0,4
57300,37,160,-1.1,5.23,56.84,Wastewater,Others,S,PVC,144.08,Geology-0,24.93,SoilType-9,No,70,No,LandCover-4,RoadClass-0,0,5
57310,37,160,-1.41,1.96,39.94,Wastewater,Others,S,PVC,143.7,Geology-0,25.22,SoilType-9,No,70,No,LandCover-4,RoadClass-1,0,0
67418,37,375,-1.42,19.89,1.55,Combined,MUF,S,BET,145.48,Geology-0,13.55,SoilType-9,No,59,No,LandCover-2,RoadClass-1,0,0
73955,37,200,-1.64,15,35.17,Combined,Others,S,PVC,106.11,Geology-2,15.49,SoilType-2,No,376,No,LandCover-1,RoadClass-0,0,17
64915,37,200,-1.71,6.29,41.99,Wastewater,MUF,S,BET,134.06,Geology-0,21.52,SoilType-5,No,121,No,LandCover-2,RoadClass-1,0,0
89731,37,160,-1.93,3.34,10.41,Combined,Others,S,PVC,113.3,Geology-2,15.61,SoilType-5,No,122,No,LandCover-4,RoadClass-0,0,0
64918,37,200,-2.12,3.42,23.43,Wastewater,MUF,S,BET,134.07,Geology-0,21.61,SoilType-5,No,121,No,LandCover-2,RoadClass-1,0,17
2169,37,200,-2.51,10.56,27.23,Combined,MUF,S,BET,112.89,Geology-2,15.61,SoilType-5,No,122,No,LandCover-4,RoadClass-1,0,290
70688,37,150,-4.2,-0.29,48.44,Wastewater,MUF,S,BET,144.93,Geology-0,15.04,SoilType-9,No,129,No,LandCover-4,RoadClass-3,0,11
2170,37,160,-6.85,16.41,44.28,Combined,Others,S,PVC,113.1,Geology-2,15.61,SoilType-5,No,122,No,LandCover-4,RoadClass-1,0,0
55488,38,160,-1,0.43,48.42,Wastewater,Others,S,PVC,143.9,Geology-0,21.33,SoilType-5,No,78,No,LandCover-2,RoadClass-1,0,4
73972,38,200,-1.06,0.36,23.14,Combined,MUF,S,PVC,105.96,Geology-2,15.47,SoilType-2,No,542,No,LandCover-2,RoadClass-0,0,0
154172,38,125,-1.13,-0.14,21.63,Wastewater,Others,S,PVC,143.3,Geology-0,22.52,SoilType-4,No,134,No,LandCover-2,RoadClass-0,0,103
55436,38,200,-1.68,0.43,63.96,Stormwater,MUF,S,BET,140.72,Geology-0,19.64,SoilType-4,No,68,No,LandCover-2,RoadClass-2,0,3
56027,38,150,-1.79,-0.04,61.31,Wastewater,MUF,S,BET,133.48,Geology-0,24.58,SoilType-4,No,50,No,LandCover-3,RoadClass-3,0,134
77108,38,200,-1.82,0.25,30.11,Combined,Others,S,PVC,105.51,Geology-2,15.47,SoilType-2,No,171,No,LandCover-2,RoadClass-0,0,7
55435,38,200,-1.96,0.2,45.61,Wastewater,MUF,S,BET,140.58,Geology-0,20.18,SoilType-4,No,68,No,LandCover-2,RoadClass-3,0,2
66115,38,200,-2.02,3.08,29.02,Wastewater,MUF,S,BET,129.83,Geology-2,30.15,SoilType-5,No,0,No,LandCover-2,RoadClass-0,0,35
55432,38,200,-2.17,0.05,41.88,Stormwater,MUF,S,BET,140.44,Geology-0,20.56,SoilType-4,No,68,No,LandCover-2,RoadClass-3,0,0
55433,38,200,-2.19,0.12,42.68,Wastewater,MUF,S,BET,140.44,Geology-0,20.56,SoilType-4,No,68,No,LandCover-2,RoadClass-3,0,2
66109,38,200,-2.25,3.75,39.3,Wastewater,MUF,S,BET,130.54,Geology-2,28.98,SoilType-5,No,70,No,LandCover-2,RoadClass-0,0,20
75417,38,200,-2.25,0.26,42.96,Combined,Others,S,PVC,105.57,Geology-2,15.47,SoilType-2,No,6,No,LandCover-2,RoadClass-0,0,0
61097,38,200,-2.56,1.05,34.59,Wastewater,Others,S,PVC,129.31,Geology-2,19.45,SoilType-3,No,5,No,LandCover-2,RoadClass-3,0,0
61104,38,200,-2.73,3.65,30.89,Wastewater,Others,S,PVC,129.36,Geology-0,19.42,SoilType-5,No,20,No,LandCover-1,RoadClass-3,0,0
61100,38,200,-6.53,5.08,27.85,Wastewater,Others,S,PVC,129.34,Geology-2,19.44,SoilType-5,No,5,No,LandCover-2,RoadClass-0,16120,0
75428,39,315,-0.36,3.69,9.26,Combined,Others,S,PVC,105.31,Geology-2,15.48,SoilType-2,No,6,No,LandCover-1,RoadClass-0,0,0
76432,39,200,-0.73,5,7.12,Combined,Others,S,PVC,105.29,Geology-2,15.48,SoilType-2,No,6,No,LandCover-1,RoadClass-0,0,0
73948,39,225,-0.81,5.81,28.7,Combined,Others,S,PVC,106.11,Geology-2,15.48,SoilType-2,No,542,No,LandCover-1,RoadClass-0,0,7
14378,39,250,-0.81,2.43,42.24,Combined,Others,S,PVC,102.42,Geology-2,15.47,SoilType-2,No,432,No,LandCover-1,RoadClass-0,0,0
69907,39,200,-1.14,0.79,33.51,Wastewater,IM,S,PVC,149.78,Geology-0,9.27,SoilType-5,No,47,No,LandCover-4,RoadClass-0,0,0
56024,39,225,-1.33,0.25,40.68,Wastewater,MUF,S,BET,133.98,Geology-0,24.52,SoilType-4,No,93,No,LandCover-4,RoadClass-0,0,69
69921,39,200,-1.39,0.8,24.4,Wastewater,IM,S,BET,149.78,Geology-0,9.62,SoilType-6,No,47,No,LandCover-2,RoadClass-0,0,127
72782,39,225,-1.43,4.98,26.11,Combined,MUF,S,PVC,104.61,Geology-2,15.47,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,305
69914,39,200,-1.46,2.11,22.99,Wastewater,IM,S,PVC,149.84,Geology-0,8.9,SoilType-5,No,47,No,LandCover-4,RoadClass-0,0,0
144240,39,250,-1.5,6.37,31.46,Combined,MUF,S,PVC,122.48,Geology-2,15.63,SoilType-9,No,109,No,LandCover-1,RoadClass-4,0,0
56022,39,225,-1.51,0.78,43,Wastewater,MUF,S,BET,134.04,Geology-0,24.65,SoilType-4,No,257,No,LandCover-1,RoadClass-0,0,18
56748,39,160,-1.54,0.44,26.7,Combined,MUF,S,PVC,141.8,Geology-0,24.59,SoilType-4,No,167,No,LandCover-2,RoadClass-1,0,0
153295,39,150,-1.66,1.22,24.99,Combined,MUF,S,BET,141.52,Geology-0,24.58,SoilType-4,No,167,No,LandCover-1,RoadClass-0,0,116
4850,39,150,-1.75,0.59,48.94,Combined,MUF,S,BET,142.19,Geology-0,24.55,SoilType-4,No,12,No,LandCover-4,RoadClass-0,0,2222
77110,39,315,-2,-2.07,37.83,Combined,Others,S,PVC,105.43,Geology-2,15.47,SoilType-2,No,6,No,LandCover-2,RoadClass-0,0,0
56025,39,150,-2.08,2.5,24.08,Wastewater,MUF,S,BET,133.86,Geology-0,24.48,SoilType-4,No,93,No,LandCover-2,RoadClass-3,0,34
69908,39,200,-2.21,0.28,24.26,Wastewater,IM,S,BET,149.76,Geology-0,9.59,SoilType-5,No,47,No,LandCover-2,RoadClass-0,3780,42
76442,39,250,-2.21,-2.6,7.39,Combined,Others,S,PVC,105.27,Geology-2,15.48,SoilType-2,No,6,No,LandCover-1,RoadClass-0,0,0
56026,39,150,-2.37,0.63,44.25,Wastewater,MUF,S,BET,133.67,Geology-0,24.65,SoilType-4,No,93,No,LandCover-2,RoadClass-2,0,118
164823,39,250,-2.73,4.37,35.18,Stormwater,Others,S,PVC,105.3,Geology-2,15.48,SoilType-2,No,6,No,LandCover-1,RoadClass-0,0,79
68314,40,200,-0.08,6.99,19.17,Wastewater,IM,S,BET,147.58,Geology-0,10.56,SoilType-9,No,191,No,LandCover-2,RoadClass-1,0,0
69878,40,200,-0.31,0.84,54.27,Wastewater,IM,S,PVC,148.48,Geology-0,17.88,SoilType-6,No,35,No,LandCover-4,RoadClass-4,0,0
67505,40,200,-0.56,0.73,58.15,Wastewater,MUF,S,BET,145.97,Geology-0,13.33,SoilType-9,No,87,No,LandCover-2,RoadClass-0,0,21
59714,40,225,-0.66,3.21,45.39,Combined,MUF,S,BET,127.67,Geology-0,16.89,SoilType-9,No,29,No,LandCover-2,RoadClass-4,0,541
69881,40,200,-0.7,0.6,49.51,Wastewater,IM,S,PVC,148.58,Geology-0,17.33,SoilType-7,No,35,No,LandCover-4,RoadClass-4,0,0
69877,40,200,-0.87,3.06,42.93,Wastewater,IM,S,PVC,148.37,Geology-0,18.29,SoilType-6,No,15,No,LandCover-5,RoadClass-4,0,0
69204,40,200,-0.95,0.52,40.79,Stormwater,IM,S,BET,146.46,Geology-0,16.83,SoilType-9,No,81,No,LandCover-4,RoadClass-0,0,105
69212,40,200,-0.97,0.64,19.64,Stormwater,IM,S,BET,146.39,Geology-0,16.44,SoilType-9,No,81,No,LandCover-2,RoadClass-0,0,132
69206,40,200,-1.01,0.59,38.7,Wastewater,IM,S,BET,146.46,Geology-0,16.83,SoilType-9,No,81,No,LandCover-4,RoadClass-0,0,49
69209,40,200,-1.02,0.36,21.58,Stormwater,IM,S,BET,146.4,Geology-0,16.53,SoilType-9,No,81,No,LandCover-2,RoadClass-1,0,77
59715,40,225,-1.04,5.56,26.69,Combined,MUF,S,BET,127.77,Geology-0,16.91,SoilType-9,No,29,No,LandCover-2,RoadClass-4,0,0
69208,40,200,-1.06,0.5,22.45,Wastewater,IM,S,BET,146.4,Geology-0,16.53,SoilType-9,No,81,No,LandCover-2,RoadClass-1,0,28
69505,40,200,-1.09,0.61,36.98,Wastewater,IM,S,BET,146.53,Geology-0,17.05,SoilType-9,No,81,No,LandCover-1,RoadClass-0,0,22
68313,40,200,-1.12,4.28,39.24,Wastewater,IM,S,BET,147.41,Geology-0,10.7,SoilType-9,No,191,No,LandCover-2,RoadClass-2,0,8
59712,40,225,-1.28,0.83,22.81,Combined,MUF,S,BET,127.48,Geology-0,16.85,SoilType-9,No,66,No,LandCover-2,RoadClass-2,0,0
73498,40,600,-1.44,0.55,49.6,Combined,Others,S,PVC,104.74,Geology-2,15.48,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,0
69403,40,200,-1.45,3.96,52.57,Stormwater,IM,S,BET,146.78,Geology-0,17.68,SoilType-9,No,81,No,LandCover-2,RoadClass-0,0,9
57248,40,225,-1.46,1.76,52.01,Combined,MUF,S,BET,144.94,Geology-0,24.63,SoilType-4,No,208,No,LandCover-4,RoadClass-0,0,82
164719,40,225,-1.46,0,26.45,Combined,Others,S,BET,127.29,Geology-0,16.82,SoilType-9,No,66,No,LandCover-2,RoadClass-2,0,35
73497,40,600,-1.5,-0.04,33.51,Combined,Others,S,PVC,104.46,Geology-2,15.48,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,0
69409,40,200,-1.51,4.13,53.38,Wastewater,IM,S,BET,146.76,Geology-0,17.68,SoilType-9,No,81,No,LandCover-2,RoadClass-0,0,47
59706,40,225,-1.51,1.46,33.17,Combined,MUF,S,BET,127.2,Geology-0,16.8,SoilType-9,No,66,No,LandCover-2,RoadClass-1,0,9
69879,40,200,-1.52,1.44,28.28,Wastewater,IM,S,PVC,148.28,Geology-0,18.63,SoilType-6,No,15,No,LandCover-5,RoadClass-4,0,0
59703,40,225,-1.53,4.14,18,Combined,MUF,S,BET,127.08,Geology-0,16.81,SoilType-9,No,111,No,LandCover-2,RoadClass-0,0,16
59710,40,225,-1.54,2.3,44.42,Combined,MUF,S,BET,127.37,Geology-0,16.83,SoilType-9,No,66,No,LandCover-2,RoadClass-3,0,11
55465,40,160,-1.54,1.63,40.67,Wastewater,Others,S,PVC,143.57,Geology-0,21.49,SoilType-5,No,134,No,LandCover-2,RoadClass-3,0,115
59713,40,225,-1.56,2.6,34.7,Combined,MUF,S,BET,127.56,Geology-0,16.87,SoilType-9,No,29,No,LandCover-2,RoadClass-3,0,170
57217,40,225,-1.57,0.47,44.35,Combined,MUF,S,BET,143.19,Geology-0,24.94,SoilType-4,No,190,No,LandCover-1,RoadClass-0,0,202
57218,40,225,-1.6,3.12,55.3,Combined,MUF,S,BET,142.77,Geology-0,25.22,SoilType-5,No,190,No,LandCover-4,RoadClass-0,0,38
55437,40,200,-1.7,0.5,64.43,Wastewater,MUF,S,BET,140.72,Geology-0,19.64,SoilType-4,No,68,No,LandCover-2,RoadClass-2,0,0
14038,40,630,-1.7,0.87,23.1,Combined,Others,S,PVC,103.5,Geology-2,15.47,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,13
27906,40,600,-1.71,2.86,7.77,Combined,Others,S,PVC,103.66,Geology-2,15.47,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,0
27911,40,600,-1.73,0.47,32.69,Combined,Others,S,PVC,103.86,Geology-2,15.47,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,49
158129,40,125,-1.76,-4.13,27.11,Combined,Others,S,BET,126.02,Geology-0,16.37,SoilType-4,No,146,No,LandCover-2,RoadClass-0,0,107
73499,40,600,-1.81,0.25,51.55,Combined,Others,S,PVC,105.03,Geology-2,15.48,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,0
69215,40,200,-1.82,1.5,31.26,Wastewater,IM,S,BET,146.45,Geology-0,16.51,SoilType-9,No,81,No,LandCover-1,RoadClass-0,0,52
57234,40,225,-1.82,1.58,9.27,Combined,MUF,S,BET,143.29,Geology-0,25.25,SoilType-5,No,208,No,LandCover-1,RoadClass-0,0,143
69216,40,200,-1.84,1.83,29.17,Stormwater,IM,S,BET,146.45,Geology-0,16.51,SoilType-9,No,81,No,LandCover-1,RoadClass-0,0,167
57337,40,225,-1.86,3.21,46.98,Combined,MUF,S,BET,142.05,Geology-0,25.36,SoilType-5,No,190,No,LandCover-2,RoadClass-0,0,9
57170,40,300,-1.87,-3.47,36.81,Combined,MUF,S,BET,145.53,Geology-0,24.26,SoilType-4,No,4,No,LandCover-2,RoadClass-0,0,7
69218,40,200,-1.89,1.88,51.63,Stormwater,IM,S,BET,146.37,Geology-0,16.12,SoilType-9,No,81,No,LandCover-2,RoadClass-0,0,54
68309,40,200,-1.9,7.7,14.98,Wastewater,IM,S,BET,147.37,Geology-0,10.72,SoilType-9,No,191,No,LandCover-2,RoadClass-1,0,56
69219,40,200,-1.9,1.84,51.51,Wastewater,IM,S,BET,146.37,Geology-0,16.12,SoilType-9,No,81,No,LandCover-2,RoadClass-0,0,14
55461,40,160,-1.96,0.72,74.2,Wastewater,Others,S,PVC,142.49,Geology-0,21.35,SoilType-4,No,109,No,LandCover-4,RoadClass-2,0,19
57233,40,225,-1.96,0.39,52.36,Combined,MUF,S,BET,144.02,Geology-0,24.85,SoilType-4,No,208,No,LandCover-1,RoadClass-1,0,72
57205,40,225,-2,3.56,53.21,Combined,MUF,S,BET,142.46,Geology-0,25.04,SoilType-4,No,190,No,LandCover-1,RoadClass-0,0,53
75784,40,600,-2.01,-1.75,19.61,Combined,MUF,S,PVC,105.2,Geology-2,15.48,SoilType-2,No,6,No,LandCover-1,RoadClass-0,15200,0
57219,40,225,-2.07,2.99,43.41,Combined,MUF,S,BET,142.35,Geology-0,25.54,SoilType-5,No,190,No,LandCover-1,RoadClass-0,0,79
69408,40,200,-2.09,1.69,62.41,Wastewater,IM,S,BET,146.64,Geology-0,17.33,SoilType-9,No,81,No,LandCover-2,RoadClass-1,0,8
69407,40,200,-2.11,1.79,62.3,Stormwater,IM,S,BET,146.64,Geology-0,17.33,SoilType-9,No,81,No,LandCover-2,RoadClass-0,0,29
69889,40,200,-2.17,-0.24,18.26,Wastewater,IM,S,PVC,149.11,Geology-0,14.1,SoilType-5,No,197,No,LandCover-4,RoadClass-2,0,0
68981,40,200,-2.21,0.63,24.39,Wastewater,IM,S,BET,148.72,Geology-0,15.72,SoilType-9,No,125,No,LandCover-1,RoadClass-0,0,34
68980,40,200,-2.21,-2.03,25.28,Stormwater,IM,S,BET,148.72,Geology-0,15.72,SoilType-9,No,125,No,LandCover-1,RoadClass-0,0,48
141144,40,300,-2.24,1.99,64.99,Stormwater,MUF,S,BET,103.28,Geology-2,15.47,SoilType-2,No,85,No,LandCover-1,RoadClass-0,0,16
67507,40,200,-2.25,0.27,25.61,Wastewater,MUF,S,BET,146.05,Geology-0,13.33,SoilType-9,No,87,No,LandCover-4,RoadClass-0,0,89
